StockCode,Description,TotalRevenue,AvgRevenue,OrderCount,TotalQuantity,AvgPrice,MinPrice,MaxPrice,UniqueCustomers,RevenuePerCustomer,RevenueShare,CumulativeRevenueShare,ABC_Category
84661C,PINK SQUARE TABLE CLOCK,70.1,14.02,5,62,1.49,0.79,2.55,5,14.02,0.001,99.77945309513966,C
16161G,WRAP BAD HAIR DAY,70.0,3.18,22,700,0.1,0.1,0.1,22,3.1818181818181817,0.001,99.78025146030213,C
84881,BLUE WIRE SPIRAL CANDLE HOLDER,69.85,13.97,5,11,6.35,6.35,6.35,5,13.969999999999999,0.001,99.78104811468211,C
81952V,ROUND PURPLE CLOCK WITH SUCKER,69.73,2.58,27,367,0.19,0.19,0.19,22,3.169545454545455,0.001,99.7818434004361,C
90124C,GREEN MURANO TWIST NECKLACE,69.65,17.41,4,7,9.95,9.95,9.95,4,17.4125,0.001,99.78263777377276,C
22879,NUMBER TILE VINTAGE FONT 0,69.34,8.67,8,62,1.6,0.42,2.17,6,11.556666666666667,0.001,99.78342861149227,C
85197,SET OF 12 MINI BUNNIES IN A BUCKET,69.3,3.65,19,33,2.1,2.1,2.1,18,3.8499999999999996,0.001,99.78421899300314,C
90158,ST TROPEZ NECKLACE,69.3,11.55,6,14,4.95,4.95,4.95,6,11.549999999999999,0.001,99.785009374514,C
46776E,WOVEN CANDY CUSHION COVER ,69.3,13.86,5,14,4.95,4.95,4.95,5,13.86,0.001,99.78579975602486,C
46776A,WOVEN BUBBLE GUM CUSHION COVER,69.3,11.55,6,14,4.95,4.95,4.95,6,11.549999999999999,0.001,99.78659013753571,C
84249A,"GREETING CARD,SQUARE, DOUGHNUTS",68.84,5.3,13,160,0.48,0.42,0.83,12,5.736666666666667,0.001,99.78737527264691,C
72801G,4 BURGUNDY WINE DINNER CANDLES,68.75,5.73,12,55,1.25,1.25,1.25,9,7.638888888888889,0.001,99.78815938128864,C
84231,EASTER BUNNY WITH BASKET ON BACK,68.25,3.59,19,105,0.65,0.65,0.65,13,5.25,0.001,99.78893778732206,C
85198,ASSORTED FARMYARD ANIMALS IN BUCKET,68.06,11.34,6,86,0.82,0.64,0.85,6,11.343333333333334,0.001,99.78971402636431,C
90151,SILVER/NATURAL SHELL NECKLACE,68.0,17.0,4,8,8.5,8.5,8.5,2,34.0,0.001,99.79048958109357,C
22184,CAKE STAND VICTORIAN FILIGREE LARGE,68.0,17.0,4,8,8.5,8.5,8.5,3,22.666666666666668,0.001,99.79126513582283,C
90063B,BLACK VINT ART DEC CRYSTAL NECKLACE,68.0,13.6,5,8,8.5,8.5,8.5,5,13.6,0.001,99.7920406905521,C
84247K,"FOLK ART GREETING CARD,pack/12",67.85,6.79,10,23,2.95,2.95,2.95,7,9.692857142857141,0.001,99.79281453449886,C
17014A,ORIGAMI VANILLA INCENSE CONES,67.83,9.69,7,154,0.61,0.42,1.65,7,9.69,0.001,99.7935881503413,C
85049B,LUSH GREENS RIBBONS,67.5,5.19,13,54,1.25,1.25,1.25,13,5.1923076923076925,0.001,99.79435800246226,C
35921,EASTER BUNNY HANGING GARLAND,67.5,6.14,11,54,1.25,1.25,1.25,9,7.5,0.001,99.79512785458321,C
90003D,CRYSTAL PAIR HEART HAIR SLIDES,67.5,9.64,7,18,3.75,3.75,3.75,7,9.642857142857142,0.001,99.79589770670417,C
72811,SMALL ZINC/GLASS CANDLEHOLDER,67.25,11.21,6,49,1.45,1.25,1.49,6,11.208333333333334,0.001,99.79666470752097,C
90108,BLUE BLOSSOM HAIR CLIP,67.2,11.2,6,64,1.05,1.05,1.05,6,11.200000000000001,0.001,99.79743113807694,C
35819P,"ACRYLIC HANGING JEWEL,PINK",66.55,9.51,7,95,0.5,0.38,1.25,7,9.507142857142856,0.001,99.79819015524212,C
84686,BEACH HUT MIRROR,66.39,8.3,8,49,2.95,0.79,4.25,7,9.484285714285715,0.001,99.79894734757266,C
90164B,WHITE  ROSEBUD PEARL BRACELET,65.7,9.39,7,28,2.74,1.95,7.5,7,9.385714285714286,0.001,99.79969667030372,C
90000A,RASPBERRY ANT COPPER FLOWER NECKLAC,65.45,10.91,6,11,5.95,5.95,5.95,6,10.908333333333333,0.001,99.80044314173063,C
90125D,PURPLE BERTIE GLASS BEAD BAG CHARM,65.4,13.08,5,74,1.35,0.85,2.1,3,21.8,0.001,99.80118904289671,C
84247N,PACK/12 BLUE FOLKART CARDS,64.9,3.61,18,22,2.95,2.95,2.95,16,4.05625,0.001,99.80192924145449,C
90206C,CRYSTAL DIAMANTE STAR BROOCH,64.35,8.04,8,13,4.95,4.95,4.95,6,10.725,0.001,99.80266316714314,C
90073,VINTAGE ENAMEL & CRYSTAL EARRINGS,64.35,16.09,4,13,4.95,4.95,4.95,4,16.0875,0.001,99.80339709283177,C
85026B,EAU DE NILE JEWELLED T-LIGHT HOLDER,63.75,7.08,9,75,0.85,0.85,0.85,9,7.083333333333333,0.001,99.80412417539046,C
85188B,PINK METAL SWINGING BUNNY,63.75,7.97,8,75,0.85,0.85,0.85,8,7.96875,0.001,99.80485125794914,C
21692,SILVER LATTICE VANILLA CANDLE POT,63.75,7.97,8,17,3.75,3.75,3.75,7,9.107142857142858,0.001,99.80557834050782,C
90146,FINE SILVER NECKLACE W PASTEL FLOWE,63.75,21.25,3,13,6.25,3.75,7.5,3,21.25,0.001,99.8063054230665,C
84875D,BLUE SQUARE COMPACT MIRROR,63.75,7.97,8,51,1.25,1.25,1.25,8,7.96875,0.001,99.80703250562519,C
90125C,TURQUOISE BERTIE GLASS BEAD CHARM,63.3,21.1,3,73,1.27,0.85,2.1,2,31.65,0.001,99.8077544558364,C
35815P,"ACRYLIC JEWEL SNOWFLAKE, PINK",63.28,12.66,5,162,0.72,0.38,2.1,5,12.656,0.001,99.80847617794328,C
22145,CHRISTMAS CRAFT HEART STOCKING ,63.0,63.0,1,30,2.1,2.1,2.1,1,63.0,0.001,99.8091947065895,C
84452,METAL RABBIT LADDER EASTER ,62.9,3.93,16,74,0.85,0.85,0.85,14,4.492857142857143,0.001,99.80991209471406,C
47591B,SCOTTIES CHILDRENS APRON,62.7,6.27,10,38,1.65,1.65,1.65,9,6.966666666666667,0.001,99.8106272017953,C
90010A,MIDNIGHT BLUE GLASS/SILVER BRACELET,62.65,12.53,5,7,8.95,8.95,8.95,5,12.53,0.001,99.81134173861572,C
90010B,BLACK/WHITE GLASS/SILVER BRACELET,62.65,20.88,3,7,8.95,8.95,8.95,3,20.883333333333333,0.001,99.81205627543615,C
84859B,BLUE DISCO HANDBAG,62.63,5.69,11,31,2.15,1.95,4.13,10,6.263,0.001,99.81277058415223,C
35637C,PINK STRING CURTAIN WITH POLE,62.6,8.94,7,28,2.52,1.95,5.95,7,8.942857142857143,0.001,99.8134845507118,C
40046A,RED DAISY PAPER LAMPSHADE,62.5,10.42,6,50,1.25,1.25,1.25,6,10.416666666666666,0.001,99.81419737674973,C
84760S,SMALL HANGING GLASS+ZINC LANTERN,62.35,6.93,9,43,1.45,1.45,1.45,8,7.79375,0.001,99.81490849200516,C
17011F,ORIGAMI SANDLEWOOD INCENSE+FLOWER,62.15,10.36,6,80,1.13,0.65,2.1,6,10.358333333333333,0.001,99.81561732621728,C
21087,SET/6 POSIES PAPER CUPS,62.12,6.21,10,126,0.47,0.19,0.65,10,6.212,0.001,99.81632581827287,C
90129B,TURQUOISE GLASS TASSLE BAG CHARM ,61.95,10.32,6,21,2.95,2.95,2.95,6,10.325000000000001,0.001,99.81703237144166,C
20848,ZINC HEART LATTICE CHARGER SMALL,61.95,7.74,8,21,2.95,2.95,2.95,7,8.85,0.001,99.81773892461044,C
71496A,A4 WALL TIDY BLUE OFFICE,61.86,12.37,5,114,0.55,0.53,0.65,5,12.372,0.001,99.81844445130973,C
16151A,FLOWERS HANDBAG blue and orange,61.25,20.42,3,49,1.25,1.25,1.25,3,20.416666666666668,0.001,99.8191430208269,C
84985A,SET OF 72 GREEN PAPER DOILIES,60.9,3.04,20,42,1.45,1.45,1.45,15,4.06,0.001,99.81983759851826,C
21655,HANGING RIDGE GLASS T-LIGHT HOLDER,60.84,30.42,2,36,1.69,1.69,1.69,1,60.84,0.001,99.8205314918966,C
84984D,ORIENTAL RED CUSHION COVER ,60.45,15.11,4,13,4.65,4.65,4.65,3,20.150000000000002,0.001,99.82122093724047,C
37479B,CUBIC MUG FLOCK BLUE ON BROWN,60.33,3.55,17,127,0.9,0.39,2.55,16,3.770625,0.001,99.82190901395836,C
37467,PIG MUG IN TWO COLOUR DESIGNS,60.04,5.46,11,128,0.52,0.39,0.85,11,5.458181818181818,0.001,99.82259378316343,C
90173,PAIR BUTTERFLY HAIR CLIPS,60.0,20.0,3,16,3.75,3.75,3.75,3,20.0,0.001,99.82327809615983,C
90013A,MIDNIGHT BLUE VINTAGE EARRINGS,60.0,20.0,3,16,3.75,3.75,3.75,3,20.0,0.001,99.82396240915624,C
46126A,ELVIS WALLHANGING / CURTAIN,60.0,10.0,6,48,1.25,1.25,1.25,5,12.0,0.001,99.82464672215265,C
82011A,"BATHROOM SCALES, TROPICAL BEACH",60.0,6.0,10,16,3.75,3.75,3.75,8,7.5,0.001,99.82533103514906,C
90124A,PINK MURANO TWIST NECKLACE,59.7,14.92,4,6,9.95,9.95,9.95,4,14.925,0.001,99.82601192658048,C
84910A,PINK PAISLEY CUSHION COVER ,59.5,9.92,6,10,5.95,5.95,5.95,6,9.916666666666666,0.001,99.82669053696857,C
46776D,WOVEN SUNSET CUSHION COVER ,59.4,19.8,3,12,4.95,4.95,4.95,3,19.8,0.001,99.82736800683502,C
84905,PINK BUTTERFLY CUSHION COVER ,59.4,29.7,2,12,4.95,4.95,4.95,2,29.7,0.001,99.82804547670146,C
21910,WAY OUT METAL SIGN ,59.4,7.42,8,36,1.65,1.65,1.65,8,7.425,0.001,99.82872294656791,C
79071B,ENGLISH ROSE METAL WASTE BIN,59.0,5.36,11,20,2.95,2.95,2.95,10,5.9,0.001,99.82939585434771,C
90183A,AMBER DROP EARRINGS W LONG BEADS,59.0,11.8,5,20,2.95,2.95,2.95,5,11.8,0.001,99.83006876212751,C
21946,PARTY TIME DESIGN FLANNEL,58.9,5.35,11,72,0.81,0.39,0.85,8,7.3625,0.001,99.83074052938565,C
90166,PINK & WHITE ROSEBUD RING,58.9,7.36,8,14,4.19,4.15,4.25,4,14.725,0.001,99.83141229664379,C
20760,GARDEN PATH POCKET BOOK,58.65,2.67,22,69,0.85,0.85,0.85,18,3.2583333333333333,0.001,99.83208121259779,C
90210B,CLEAR ACRYLIC FACETED BANGLE,58.6,9.77,6,40,2.02,1.0,2.95,6,9.766666666666667,0.001,99.83274955829093,C
71495B,CD WALL TIDY RED FLOWERS,58.56,11.71,5,160,0.38,0.36,0.42,4,14.64,0.001,99.83341744777545,C
71406C,BLACK ORANGE SQUEEZER,57.96,2.76,21,138,0.42,0.42,0.42,13,4.458461538461538,0.001,99.83407849412997,C
84597C,RETRO PINK BALL ASHTRAY ,57.5,4.42,13,46,1.25,1.25,1.25,11,5.2272727272727275,0.001,99.83473429408487,C
84466,TOP SECRET PEN SET,57.5,5.75,10,46,1.25,1.25,1.25,8,7.1875,0.001,99.83539009403975,C
85006,SET 4 NURSERY DES ROUND BOXES,57.25,6.36,9,55,1.55,0.85,2.95,9,6.361111111111111,0.001,99.83604304269049,C
37479P,CUBIC MUG FLOCK PINK ON BROWN,57.18,2.49,23,130,0.58,0.39,2.55,15,3.812,0.001,99.83669519297607,C
16046,TEATIME PEN CASE & PENS,56.95,3.56,16,67,0.85,0.85,0.85,13,4.380769230769231,0.001,99.83734472006182,C
90204,PAIR OF ENAMEL BUTTERFLY HAIRCLIP,56.95,7.12,8,17,3.35,3.35,3.35,8,7.11875,0.001,99.83799424714755,C
44236,PINK/PURPLE CIRCLE CURTAIN,56.52,8.07,7,52,1.34,0.79,4.65,6,9.42,0.001,99.83863886999018,C
47341B,BLUE TABLE RUN FLOWER,56.25,5.11,11,45,1.25,1.25,1.25,11,5.113636363636363,0.001,99.8392804134243,C
84874B,BLUE TRAVEL FIRST AID KIT,56.1,8.01,7,34,1.65,1.65,1.65,7,8.014285714285714,0.001,99.83992024607593,C
85008,SET OF 3 CONEY ISLAND OVAL BOXES,55.95,7.99,7,12,4.46,1.5,4.95,7,7.992857142857143,0.001,99.84055836794508,C
90214A,"LETTER ""A"" BLING KEY RING",55.71,3.98,14,63,1.11,0.29,1.25,5,11.142,0.001,99.84119375256225,C
84679,CLASSICAL ROSE TABLE LAMP,55.7,27.85,2,6,11.95,3.95,19.95,2,27.85,0.001,99.84182902312723,C
21777,RECIPE BOX WITH METAL HEART,55.65,18.55,3,7,7.95,7.95,7.95,3,18.55,0.001,99.84246372343141,C
90036E,"FLOWER GLASS GARLD NECKL36""AMETHYST",55.65,11.13,5,7,7.95,7.95,7.95,4,13.9125,0.001,99.84309842373558,C
21722,SWEET PUDDING STICKER SHEET,55.25,3.68,15,65,0.85,0.85,0.85,13,4.25,0.001,99.8437285619531,C
90185B,AMETHYST DIAMANTE EXPANDABLE RING,55.25,18.42,3,13,4.25,4.25,4.25,3,18.416666666666668,0.001,99.84435870017063,C
21002,ROSE DU SUD DRAWSTRING BAG,55.25,11.05,5,13,4.25,4.25,4.25,5,11.05,0.001,99.84498883838815,C
84750B,BLACK SMALL GLASS CAKE STAND,54.99,4.58,12,61,1.17,0.39,1.95,12,4.5825000000000005,0.001,99.84561601124936,C
20835,FRENCH LATTICE CUSHION COVER ,54.78,7.83,7,66,0.83,0.83,0.83,7,7.825714285714286,0.001,99.84624078901507,C
72132,COLUMBIAN CUBE CANDLE,54.6,4.55,12,28,1.95,1.95,1.95,9,6.066666666666666,0.001,99.8468635138418,C
90081C,LILY BROOCH OLIVE COLOUR,54.45,9.08,6,11,4.95,4.95,4.95,6,9.075000000000001,0.001,99.84748452788604,C
46776C,WOVEN FROST CUSHION COVER,54.45,9.08,6,11,4.95,4.95,4.95,6,9.075000000000001,0.001,99.84810554193025,C
20759,CHRYSANTHEMUM POCKET BOOK ,54.4,2.72,20,64,0.85,0.85,0.85,17,3.1999999999999997,0.001,99.84872598571367,C
37333,"RETRO ""TEA FOR ONE"" ",54.3,4.94,11,14,3.59,1.95,4.95,9,6.033333333333333,0.001,99.84934528897543,C
20869,GOLD FABRIC MIRROR,54.21,3.01,18,139,0.39,0.39,0.39,17,3.188823529411765,0.001,99.8499635657677,C
20793,BLUE TILED TRAY,54.0,13.5,4,8,6.75,6.75,6.75,4,13.5,0.001,99.85057944746445,C
90065A,WHITE VINTAGE CRYSTAL BRACELET,54.0,13.5,4,8,6.75,6.75,6.75,3,18.0,0.001,99.85119532916123,C
79323B,BLACK CHERRY LIGHTS,54.0,54.0,1,8,6.75,6.75,6.75,1,54.0,0.001,99.85181121085799,C
84927A,WAKE UP COCKEREL TILE HOOK,53.85,3.85,14,46,1.49,0.39,2.1,12,4.4875,0.001,99.85242538177226,C
82095,HEART BUTTONS JEWELLERY BOX,53.55,13.39,4,7,7.65,7.65,7.65,4,13.3875,0.001,99.85303613112157,C
20851,ZINC HEART LATTICE TRAY OVAL ,53.55,7.65,7,9,5.95,5.95,5.95,5,10.709999999999999,0.001,99.85364688047086,C
20756,GREEN FERN POCKET BOOK,53.55,2.43,22,63,0.85,0.85,0.85,20,2.6774999999999998,0.001,99.85425762982017,C
47586A,PINK FAIRY CAKE CUSHION COVER,53.55,6.69,8,21,2.55,2.55,2.55,7,7.6499999999999995,0.001,99.85486837916946,C
20857,BLUE ROSE PATCH PURSE PINK BUTTERFL,52.8,6.6,8,32,1.65,1.65,1.65,7,7.542857142857143,0.001,99.85547057460631,C
35968,FOLK ART METAL HEART T-LIGHT HOLDER,52.76,2.93,18,145,0.37,0.2,0.38,14,3.7685714285714282,0.001,99.85607231383447,C
90176D,DIAMANTE NECKLACE PURPLE,52.5,13.12,4,7,7.5,7.5,7.5,4,13.125,0.001,99.85667108770635,C
84805A,CREAM CLIMBING HYDRANGA ART FLOWER,52.5,17.5,3,30,2.08,1.25,3.75,3,17.5,0.001,99.85726986157819,C
84805B,BLUE CLIMBING HYDRANGA ART FLOWER,52.5,17.5,3,38,2.08,1.25,3.75,3,17.5,0.001,99.85786863545005,C
90039D,FIRE POLISHED GLASS BRACELET GREEN,52.5,26.25,2,14,3.75,3.75,3.75,2,26.25,0.001,99.8584674093219,C
84842,HELLO SAILOR BATHROOM SET,52.5,5.83,9,14,3.75,3.75,3.75,8,6.5625,0.001,99.85906618319376,C
17012E,ORIGAMI OPIUM INCENSE/CANDLE SET ,52.05,13.01,4,59,1.52,0.5,2.55,3,17.349999999999998,0.001,99.85965982471815,C
35649,VINTAGE BEAD COSMETIC BAG ,51.82,7.4,7,16,3.1,2.46,3.35,5,10.364,0.001,99.86025084304272,C
85028S,FRENCH CHATEAU SMALL FRUITBOWL,51.6,6.45,8,24,2.02,1.95,2.55,8,6.45,0.001,99.86083935221963,C
84597B,RETRO BROWN BALL ASHTRAY ,51.25,10.25,5,41,1.25,1.25,1.25,3,17.083333333333332,0.001,99.86142386957071,C
21031,SPACE CADET BLACK,51.21,4.66,11,40,1.36,1.25,2.46,9,5.69,0.001,99.86200793071316,C
90196B,BLACK GEMSTONE NECKLACE 45CM,51.0,12.75,4,4,12.75,12.75,12.75,4,12.75,0.001,99.8625895967601,C
90099,NECKLACE+BRACELET SET BLUE HIBISCUS,51.0,3.92,13,20,2.55,2.55,2.55,12,4.25,0.001,99.86317126280704,C
90194,SILVER LARIAT BLACK STONE EARRINGS,51.0,8.5,6,12,4.25,4.25,4.25,6,8.5,0.001,99.863752928854,C
84872A,TEATIME FUNKY FLOWER BACKPACK FOR 2,50.85,16.95,3,3,16.95,16.95,16.95,3,16.95,0.001,99.86433288411844,C
20910,VINTAGE PHOTO ALBUM PARIS DAYS,50.8,16.93,3,8,6.35,6.35,6.35,2,25.4,0.001,99.86491226912209,C
90199A,5 STRAND GLASS NECKLACE BLACK,50.8,16.93,3,8,6.35,6.35,6.35,3,16.933333333333334,0.001,99.86549165412572,C
90082D,DIAMANTE BOW BROOCH BLACK COLOUR,50.8,10.16,5,8,6.35,6.35,6.35,4,12.7,0.001,99.86607103912934,C
21460,GREEN EASTER EGG HUNT START POST,50.7,5.63,9,26,1.95,1.95,1.95,9,5.633333333333334,0.001,99.8666492836113,C
17007B,S/3 POT POURI CUSHIONS BLUE COLOURS,50.4,25.2,2,24,2.1,2.1,2.1,2,25.2,0.001,99.86722410652828,C
47348A,FUSCHIA VOILE POINTY SHOE DEC,50.31,3.35,15,97,0.7,0.39,1.95,11,4.573636363636364,0.001,99.86779790297578,C
44242B,PINK FEATHERS CURTAIN,50.28,16.76,3,52,0.94,0.79,1.25,3,16.76,0.001,99.86837135726677,C
35265,COLOURFUL FLOWER FRUIT BOWL,50.25,4.57,11,16,2.32,1.0,6.95,11,4.568181818181818,0.001,99.86894446940126,C
90129C,GREEN GLASS TASSLE BAG CHARM,50.15,8.36,6,17,2.95,2.95,2.95,6,8.358333333333333,0.001,99.86951644101408,C
90177D,DROP DIAMANTE EARRINGS PURPLE,50.15,8.36,6,17,2.95,2.95,2.95,5,10.03,0.001,99.87008841262693,C
72812,LARGE ZINC GLASS CANDLEHOLDER,49.98,12.5,4,18,3.12,2.1,4.13,3,16.66,0.001,99.87065844535293,C
90086,CRYSTAL FROG PHONE CHARM,49.93,4.54,11,85,1.29,0.19,1.63,5,9.986,0.001,99.87122790781811,C
21816,CHRISTMAS TREE T-LIGHT HOLDER,49.3,5.48,9,34,1.45,1.45,1.45,6,8.216666666666667,0.001,99.87179018499683,C
84497,BUTTONS AND STRIPES NOTEBOOK ,48.75,6.96,7,13,3.75,3.75,3.75,7,6.964285714285714,0.001,99.8723461893064,C
72133,COLUMBIAN CANDLE RECTANGLE,48.75,3.48,14,39,1.25,1.25,1.25,11,4.431818181818182,0.001,99.87290219361599,C
21720,CAKE SHOP  STICKER SHEET,48.45,6.06,8,57,0.85,0.85,0.85,8,6.05625,0.001,99.87345477636057,C
21943,CAKES AND RABBITS DESIGN FLANNEL ,48.45,4.84,10,57,0.85,0.85,0.85,7,6.921428571428572,0.001,99.87400735910516,C
20697,LITTLE GREEN MONSTER SOFT TOY,48.45,4.4,11,19,2.55,2.55,2.55,8,6.05625,0.001,99.87455994184975,C
84402B,PURPLE DRESS JEWELLERY STAND,48.19,16.06,3,61,0.79,0.79,0.79,3,16.063333333333333,0.001,99.87510955923803,C
90031,BILI NUT AND WOOD NECKLACE,48.0,9.6,5,48,1.0,1.0,1.0,5,9.6,0.001,99.87565700963515,C
90036A,FLOWER GARLAND NECKLACE RED,47.7,11.92,4,6,7.95,7.95,7.95,3,15.9,0.001,99.87620103846729,C
90036C,"FLOWER GLASS GARLAND NECKL.36""BLUE",47.7,23.85,2,6,7.95,7.95,7.95,2,23.85,0.001,99.87674506729942,C
90070,RUBY GLASS CLUSTER BRACELET,47.6,15.87,3,8,5.95,5.95,5.95,3,15.866666666666667,0.001,99.8772879556099,C
90123B,TURQUOISE HEART OF GLASS BRACELET,47.6,11.9,4,8,5.95,5.95,5.95,4,11.9,0.001,99.87783084392038,C
17084J,LOVE POTION MASALA INCENSE,47.25,5.91,8,225,0.21,0.21,0.21,8,5.90625,0.001,99.87836974040505,C
84086B,YELLOW/BLUE RETRO RADIO,47.2,5.9,8,16,2.95,2.95,2.95,3,15.733333333333334,0.001,99.87890806662888,C
84706F,RED PEONY TABLE CLOCK,47.2,4.72,10,16,2.95,2.95,2.95,9,5.2444444444444445,0.001,99.87944639285271,C
84715,SET OF 6 ICE CREAM SKITTLES,47.2,15.73,3,16,2.95,2.95,2.95,3,15.733333333333334,0.001,99.87998471907655,C
90129F,RED GLASS TASSLE BAG CHARM,47.2,9.44,5,16,2.95,2.95,2.95,5,9.440000000000001,0.001,99.88052304530038,C
72134,COLUMBIAN  CUBE CANDLE ,47.18,5.9,8,98,0.74,0.42,0.85,6,7.863333333333333,0.001,99.88106114341988,C
84857B,BLUE MONTE CARLO HANDBAG,46.8,46.8,1,24,1.95,1.95,1.95,1,46.8,0.001,99.88159490755709,C
84750A,PINK SMALL GLASS CAKE STAND,46.8,46.8,1,24,1.95,1.95,1.95,1,46.8,0.001,99.88212867169429,C
84549,CROCHET WHITE RABBIT KEYRING ,46.35,15.45,3,31,1.58,1.45,1.65,3,15.450000000000001,0.001,99.88265730348401,C
35833P,4 PINK FLOCK CHRISTMAS BALLS,46.25,3.85,12,37,1.25,1.25,1.25,8,5.78125,0.001,99.88318479475207,C
84801B,WHITE HYDRANGEA ART FLOWER,46.2,15.4,3,22,2.1,2.1,2.1,3,15.4,0.001,99.88371171575929,C
85160B,BLACK BIRD GARDEN DESIGN MUG,46.11,2.88,16,105,0.44,0.39,1.25,15,3.074,0.001,99.88423761029702,C
85031A,ROMANTIC IMAGES SCRAP BOOK SET,45.9,6.56,7,16,3.89,1.25,4.95,7,6.557142857142857,0.001,99.88476110973929,C
35916C,PINK FELT HANGING HEART W FLOWER,45.9,9.18,5,54,0.85,0.85,0.85,5,9.18,0.001,99.88528460918154,C
21089,SET/6 GREEN SPRING PAPER CUPS,45.73,1.91,24,231,0.23,0.19,0.65,23,1.9882608695652173,0.001,99.88580616973697,C
84247L,FAWN AND MUSHROOM GREETING CARD,45.36,5.67,8,108,0.42,0.42,0.42,8,5.67,0.001,99.88632351036225,C
90155,RESIN NECKLACE W PASTEL BEADS,45.0,11.25,4,6,7.5,7.5,7.5,4,11.25,0.001,99.88683674510955,C
21413,PERIWINKLE T-LIGHT HOLDER,45.0,4.5,10,36,1.25,1.25,1.25,8,5.625,0.001,99.88734997985685,C
90003C,MIDNIGHT BLUE PAIR HEART HAIR SLIDE,45.0,9.0,5,12,3.75,3.75,3.75,5,9.0,0.001,99.88786321460415,C
21847,GREEN  DIAMANTE PEN IN GIFT BOX,44.55,8.91,5,9,4.95,4.95,4.95,5,8.91,0.001,99.888371317004,C
90142D,MOP PENDANT SHELL NECKLACE,44.55,14.85,3,9,4.95,4.95,4.95,3,14.85,0.001,99.88887941940384,C
90133,TEAL/FUSCHIA COL BEAD NECKLACE,44.55,14.85,3,9,4.95,4.95,4.95,3,14.85,0.001,99.88938752180368,C
90161A,ANT COPPER RED BOUDICCA BRACELET,44.55,7.43,6,9,4.95,4.95,4.95,6,7.425,0.001,99.88989562420352,C
85185D,FROG SOCK PUPPET,44.25,5.53,8,15,2.95,2.95,2.95,7,6.321428571428571,0.001,99.89040030503837,C
20653,CHERRY BLOSSOM LUGGAGE TAG,43.67,7.28,6,33,1.65,1.25,2.46,5,8.734,0.0,99.8908983708476,C
47344B,BLUE FLOWER DES PURSE,43.66,7.28,6,44,0.97,0.83,1.25,6,7.276666666666666,0.0,99.89139632260463,C
79063C,"RETRO PILL BOX KEY CHAIN,THE KING",43.65,3.12,14,235,0.19,0.18,0.19,13,3.3576923076923078,0.0,99.89189416030953,C
46138B,BLUE CHENILLE SHAGGY CUSHION COVER ,43.15,3.6,12,43,1.03,0.85,1.95,8,5.39375,0.0,99.89238629540613,C
90035A,"PEARL & SHELL 42""NECKL. GREEN",43.0,21.5,2,4,10.75,10.75,10.75,1,43.0,0.0,99.89287671972022,C
79144B,PAINTED LIGHTBULB STAR+ MOON,42.96,2.68,16,108,0.41,0.37,0.42,14,3.0685714285714285,0.0,99.89336668782565,C
17084A,TRANQUILITY MASALA INCENSE,42.0,6.0,7,200,0.21,0.21,0.21,7,6.0,0.0,99.89384570692313,C
22987,WRAP SUMMER ROSE DESIGN,42.0,10.5,4,100,0.42,0.42,0.42,4,10.5,0.0,99.89432472602061,C
90050,CRACKED GLAZE NECKLACE IVORY,41.7,20.85,2,6,6.95,6.95,6.95,2,20.85,0.0,99.89480032355311,C
90051,CRACKED GLAZE NECKLACE RED,41.7,13.9,3,6,6.95,6.95,6.95,3,13.9,0.0,99.8952759210856,C
15030,FAN BLACK FRAME ,41.47,3.19,13,143,0.29,0.29,0.29,11,3.77,0.0,99.8957488954183,C
85089,CANDY SPOT BUNNY,41.3,6.88,6,14,2.95,2.95,2.95,5,8.26,0.0,99.89621993086416,C
90162C,ANT SILVER FUSCHIA BOUDICCA RING,41.3,5.9,7,14,2.95,2.95,2.95,3,13.766666666666666,0.0,99.89669096631003,C
90013C,GREEN VINTAGE EARRINGS ,41.25,10.31,4,11,3.75,3.75,3.75,4,10.3125,0.0,99.89716143149506,C
84921,CREAM AND PINK FLOWERS PONY ,41.25,8.25,5,11,3.75,3.75,3.75,5,8.25,0.0,99.89763189668008,C
23448,CREAM BUNNY EASTER EGG BASKET,41.25,13.75,3,25,1.65,1.65,1.65,3,13.75,0.0,99.89810236186511,C
75013B,"STRING OF 8 BUTTERFLIES,PINK",41.25,5.89,7,25,1.65,1.65,1.65,6,6.875,0.0,99.89857282705015,C
90064B,BLACK VINTAGE  CRYSTAL EARRINGS,41.25,6.88,6,11,3.75,3.75,3.75,6,6.875,0.0,99.89904329223518,C
20662,FIRST CLASS HOLIDAY PURSE ,40.97,8.19,5,11,4.09,2.95,5.79,4,10.2425,0.0,99.89951056395955,C
84673A,PINK FLY SWAT,40.95,1.58,26,63,0.65,0.65,0.65,21,1.9500000000000002,0.0,99.8999776075796,C
90174,BUTTERFLY HAIR BAND,40.8,10.2,4,16,2.55,2.55,2.55,4,10.2,0.0,99.90044294041716,C
20698,LITTLE PINK MONSTER SOFT TOY,40.8,5.1,8,16,2.55,2.55,2.55,7,5.828571428571428,0.0,99.90090827325473,C
10120,DOGGY RUBBER,40.53,1.35,30,193,0.21,0.21,0.21,25,1.6212,0.0,99.90137052668379,C
85092,CANDY SPOT TEA COSY,40.05,20.02,2,27,2.3,1.25,3.35,2,20.025,0.0,99.9018273056089,C
